IND,SP,SF,INA,INDrw,SPrw,SFrw,INArw,type,thresh,trial
0.0,1.4872797771126045e-08,0.06560284040352587,0.5373134328358209,0.0,2.6785712536891992e-09,0.0499999991666667,0.5583333333333333,COMPAS,20,0
0.1127659574468085,0.19629678045328755,0.16816811445650776,0.6467661691542289,0.08333333333333337,0.15607142113373754,0.1526489000483252,0.6333333333333333,weighted,20,0
0.27234042553191495,0.49426729075703957,0.07825202719333746,0.39800995024875624,0.0,2.6785712536891992e-09,0.0499999991666667,0.5583333333333333,COMPAS,27,0
0.1127659574468085,0.19629678045328755,0.16816811445650776,0.6467661691542289,0.08333333333333337,0.15607142113373754,0.1526489000483252,0.6333333333333333,weighted,27,0
0.23758865248226946,0.4202210120413501,0.0792446087739257,0.373134328358209,0.21666666666666667,0.3946428419952174,0.11288904956022561,0.36666666666666664,COMPAS,33,0
0.18085106382978722,0.21385290108920307,0.1094232184857444,0.6915422885572139,0.21666666666666667,0.29232141656750676,0.17233840493830394,0.7,weighted,33,0
0.23758865248226946,0.4202210120413501,0.0792446087739257,0.373134328358209,0.23333333333333328,0.42821426928310014,0.09924240168072995,0.325,COMPAS,40,0
0.21099290780141844,0.1590537788981619,0.08488526882472563,0.6965174129353234,0.2833333333333333,0.2160714195156253,0.13988094017001007,0.7,weighted,40,0
0.226241134751773,0.4150857489917471,0.008809530926242926,0.3582089552238806,0.21666666666666667,0.42053569712101474,0.10913593465915361,0.3,COMPAS,47,0
0.21099290780141844,0.1590537788981619,0.08488526882472563,0.6965174129353234,0.2666666666666666,0.16214285065650524,0.14999999120370422,0.7083333333333334,weighted,47,0
0.21276595744680854,0.38414986449874783,0.010511332887156333,0.3283582089552239,0.21666666666666667,0.42053569712101474,0.10913593465915361,0.3,COMPAS,53,0
0.2340425531914893,0.004335238312406453,0.020081982688204547,0.6666666666666666,0.2666666666666666,0.16214285065650524,0.14999999120370422,0.7083333333333334,weighted,53,0
0.21276595744680854,0.38414986449874783,0.010511332887156333,0.3283582089552239,0.23333333333333334,0.44964283899355934,0.0902714664295382,0.275,COMPAS,60,0
0.2340425531914893,0.004335238312406453,0.020081982688204547,0.6666666666666666,0.25,0.174107136684152,0.24607774324514256,0.6833333333333333,weighted,60,0
0.1897163120567376,0.3517842572195672,0.01694571901522479,0.29850746268656714,0.25,0.4928571227793376,0.06666663481481738,0.2833333333333333,COMPAS,67,0
0.24751773049645387,0.010130054140454536,0.03386122214590925,0.6368159203980099,0.26666666666666666,0.0735714258779338,0.05569358032530439,0.6583333333333333,weighted,67,0
0.19503546099290783,0.37219866536303303,0.026928154311788077,0.30845771144278605,0.25,0.5003571221263401,0.042857094832659315,0.3,COMPAS,73,0
0.25886524822695034,0.1670300147699887,0.01722559097003007,0.6218905472636815,0.23333333333333336,0.09732142428906271,0.09277777595154274,0.625,weighted,73,0
0.19503546099290783,0.37219866536303303,0.026928154311788077,0.30845771144278605,0.25,0.5003571221263401,0.042857094832659315,0.3,COMPAS,80,0
0.2794326241134752,0.1667894250861715,0.06738877313667072,0.5970149253731343,0.23333333333333336,0.09732142428906271,0.09277777595154274,0.625,weighted,80,0
0.16895854398382204,0.2833689189003654,0.04931390946173164,0.44776119402985076,0.0,1.5402387143481633e-09,0.04651162736614389,0.5930232558139535,COMPAS,20,1
0.08088978766430732,0.08628254387493711,0.01174087260881923,0.6616915422885572,0.16279069767441867,0.16108487238332,0.02785793418424659,0.6744186046511628,weighted,20,1
0.16895854398382204,0.2833689189003654,0.04931390946173164,0.44776119402985076,0.16279069767441856,0.2748947636200074,0.017287584620111374,0.43023255813953487,COMPAS,27,1
0.1532861476238625,0.1570985189163878,0.030354089774554838,0.6766169154228856,0.15116279069767447,0.11787335638097451,0.018195264577299586,0.6918604651162791,weighted,27,1
0.134479271991911,0.26359668519406876,0.04193060946395244,0.4129353233830846,0.11627906976744184,0.22815400506762692,0.027319599321750987,0.4069767441860465,COMPAS,33,1
0.13842264914054603,0.07239706032231469,0.0030417852322082717,0.6965174129353234,0.13953488372093026,0.0779378434668187,0.00928881945409582,0.6976744186046512,weighted,33,1
0.134479271991911,0.26359668519406876,0.04193060946395244,0.4129353233830846,0.11627906976744184,0.22815400506762692,0.027319599321750987,0.4069767441860465,COMPAS,40,1
0.19929221435793731,0.07301548918096673,0.012533002881600863,0.6915422885572139,0.2209302325581396,0.07738627096126732,0.010228544900345027,0.6918604651162791,weighted,40,1
0.10576339737108187,0.22095424152200224,0.003704038134397847,0.36318407960199006,0.11627906976744184,0.24351854784515575,0.014144411160865566,0.36046511627906974,COMPAS,47,1
0.1989888776541962,0.09129415585095446,0.07557996702212899,0.6666666666666666,0.2093023255813954,0.12616018163183262,0.112687964165021,0.6744186046511628,weighted,47,1
0.10576339737108187,0.22095424152200224,0.003704038134397847,0.36318407960199006,0.11627906976744184,0.24351854784515575,0.014144411160865566,0.36046511627906974,COMPAS,53,1
0.1989888776541962,0.09129415585095446,0.07557996702212899,0.6666666666666666,0.2093023255813954,0.12616018163183262,0.112687964165021,0.6744186046511628,weighted,53,1
0.1815975733063701,0.35830385985712965,0.02360134251603485,0.32338308457711445,0.18604651162790692,0.37028801397345007,0.021946157343574302,0.313953488372093,COMPAS,60,1
0.12315470171890797,0.1494848418985325,0.17960919543894655,0.6268656716417911,0.1395348837209302,0.17266757046147452,0.21320345772919375,0.627906976744186,weighted,60,1
0.16450960566228517,0.3187593965767678,0.020509629160147314,0.29850746268656714,0.17441860465116282,0.3372287014346408,0.032307675167754124,0.29651162790697677,COMPAS,67,1
0.12315470171890797,0.1494848418985325,0.17960919543894655,0.6268656716417911,0.1395348837209302,0.17266757046147452,0.21320345772919375,0.627906976744186,weighted,67,1
0.17917087967644085,0.35587681468531185,0.005781175209390477,0.30845771144278605,0.18604651162790697,0.3710032596427577,0.03650791144499632,0.3023255813953488,COMPAS,73,1
0.15187057633973708,0.047473199010803824,0.1303431125979546,0.5771144278606966,0.1395348837209302,0.06026798952359691,0.13697423668862319,0.5813953488372093,weighted,73,1
0.1706774519716886,0.35217790663709314,0.02200183860371796,0.32338308457711445,0.18604651162790697,0.38102679464249756,0.01774632943931631,0.32558139534883723,COMPAS,80,1
0.15187057633973708,0.047473199010803824,0.1303431125979546,0.5771144278606966,0.0,3.2760030244105565e-09,0.04651162736614389,0.4069767441860465,weighted,80,1
0.21756198347107436,0.35591559886288016,0.006410298386879509,0.4129353233830846,0.0,3.647970703291037e-09,0.09999999875000004,0.5875,COMPAS,20,2
0.143698347107438,0.20242907783361558,0.15849866114456324,0.6069651741293532,0.125,0.24556911780566906,0.2519629208111409,0.625,weighted,20,2
0.21756198347107436,0.35591559886288016,0.006410298386879509,0.4129353233830846,0.17499999999999993,0.2864625928040909,0.004063974137475224,0.4125,COMPAS,27,2
0.24287190082644627,0.10160940739623309,0.1441149426621866,0.6368159203980099,0.45,0.11818507448623722,0.16736191959360688,0.65,weighted,27,2
0.28068181818181825,0.4819212024629572,0.14894706005414965,0.4129353233830846,0.17499999999999993,0.2864625928040909,0.004063974137475224,0.4125,COMPAS,33,2
0.25072314049586775,0.14693300700407308,0.03619315174163193,0.6318407960199005,0.1875,0.23320706933114,0.11050517064299997,0.63125,weighted,33,2
0.28068181818181825,0.4819212024629572,0.14894706005414965,0.4129353233830846,0.21250000000000002,0.3567459500793181,0.1120783739902273,0.40625,COMPAS,40,2
0.25072314049586775,0.14693300700407308,0.03619315174163193,0.6318407960199005,0.45,0.11818507448623722,0.16736191959360688,0.65,weighted,40,2
0.2774793388429752,0.4724154421769544,0.1134839558407661,0.3681592039800995,0.21250000000000002,0.3567459500793181,0.1120783739902273,0.40625,COMPAS,47,2
0.49865702479338847,0.1428346464838276,0.11256897375603694,0.6318407960199005,0.45,0.11818507448623722,0.16736191959360688,0.65,weighted,47,2
0.3446280991735537,0.5975448451578633,0.11083778941569344,0.34328358208955223,0.175,0.28368666640341816,0.10645780930742488,0.3625,COMPAS,53,2
0.49865702479338847,0.1428346464838276,0.11256897375603694,0.6318407960199005,0.38749999999999996,0.16163816647592405,0.027727288092944807,0.64375,weighted,53,2
0.3446280991735537,0.5975448451578633,0.11083778941569344,0.34328358208955223,0.27499999999999997,0.4741069982585948,0.13331201320936303,0.3375,COMPAS,60,2
0.44380165289256196,0.16317514820873869,0.003136184088576771,0.6368159203980099,0.27499999999999997,0.15108735291395486,0.08264826278044812,0.6125,weighted,60,2
0.3746900826446281,0.6725783699852755,0.260648630205616,0.34328358208955223,0.27499999999999997,0.4741069982585948,0.13331201320936303,0.3375,COMPAS,67,2
0.3518595041322313,0.1618821819078427,0.10734430921263838,0.6069651741293532,0.27499999999999997,0.15108735291395486,0.08264826278044812,0.6125,weighted,67,2
0.3337809917355372,0.5990655842844288,0.3515442249736298,0.3383084577114428,0.32499999999999996,0.5862922965092305,0.28739973417930564,0.3375,COMPAS,73,2
0.3518595041322313,0.1618821819078427,0.10734430921263838,0.6069651741293532,0.28750000000000003,0.16831534398178327,0.08112595758776764,0.58125,weighted,73,2
0.21807851239669424,0.3668251509787164,0.43755859862063173,0.3681592039800995,0.2,0.34249361891350694,0.3931141672265669,0.3375,COMPAS,80,2
0.33026859504132233,0.19577082860989103,0.1317211935193086,0.5771144278606966,0.23750000000000002,0.1306508094904868,0.19773249684488314,0.56875,weighted,80,2
0.0,1.1384334697162046e-08,0.016588187785292585,0.48258706467661694,0.0,1.6339868347259312e-09,0.027397259898667592,0.4794520547945205,COMPAS,20,3
0.18150684931506844,0.12324510621109924,0.18566176023306857,0.5970149253731343,0.12328767123287665,0.11373363900427957,0.1298960151670355,0.5821917808219178,weighted,20,3
0.19595462328767121,0.3856590234290302,0.1473602802995635,0.3681592039800995,0.1643835616438356,0.31601170317148813,0.1193124417106759,0.3561643835616438,COMPAS,27,3
0.26348458904109584,0.09023338278522325,0.24269738313505396,0.6169154228855721,0.26027397260273977,0.20057953290606784,0.026988114498368812,0.6232876712328768,weighted,27,3
0.20986729452054798,0.40751859703864485,0.17152501129523623,0.35323383084577115,0.1643835616438356,0.31601170317148813,0.1193124417106759,0.3561643835616438,COMPAS,33,3
0.3279109589041096,0.17330844310970955,0.07417583659103982,0.6318407960199005,0.26027397260273977,0.30439714873787954,0.22579384085924756,0.6232876712328768,weighted,33,3
0.20986729452054798,0.40751859703864485,0.17152501129523623,0.35323383084577115,0.15068493150684936,0.2824725089901711,0.07415328067776006,0.363013698630137,COMPAS,40,3
0.3278039383561644,0.30277354294682507,0.21582495016294384,0.6467661691542289,0.273972602739726,0.21250661846432983,0.1588184713617592,0.6164383561643836,weighted,40,3
0.23351883561643838,0.45006340197166594,0.14407005556926422,0.3383084577114428,0.15068493150684936,0.2824725089901711,0.07415328067776006,0.363013698630137,COMPAS,47,3
0.36868578767123283,0.23565271670519294,0.19843389995366884,0.6417910447761194,0.273972602739726,0.21250661846432983,0.1588184713617592,0.6164383561643836,weighted,47,3
0.3412885273972603,0.6671866835526841,0.12509955958163976,0.3582089552238806,0.15068493150684936,0.27695907733668124,0.03509995965854951,0.363013698630137,COMPAS,53,3
0.36868578767123283,0.23565271670519294,0.19843389995366884,0.6417910447761194,0.1917808219178082,0.2607516949745587,0.26601296902990307,0.6301369863013698,weighted,53,3
0.3412885273972603,0.6671866835526841,0.12509955958163976,0.3582089552238806,0.15068493150684936,0.27695907733668124,0.03509995965854951,0.363013698630137,COMPAS,60,3
0.2746147260273972,0.28052913136958085,0.32847143264774425,0.6567164179104478,0.0821917808219178,0.13882094603541117,0.3293560917820534,0.6164383561643836,weighted,60,3
0.3004066780821918,0.5831235401517139,0.06419772497067289,0.35323383084577115,0.24657534246575347,0.47142729583377163,0.030728074466756183,0.3835616438356164,COMPAS,67,3
0.16502568493150682,0.3119252683677265,0.3918145553998946,0.6467661691542289,0.0821917808219178,0.14433437768890106,0.24734741795245596,0.6164383561643836,weighted,67,3
0.2360873287671233,0.46165805720584785,0.13300664630625403,0.38308457711442784,0.2328767123287671,0.43913482340536913,0.013903018831385117,0.3767123287671233,COMPAS,73,3
0.14137414383561642,0.20016371694746676,0.3083334501874973,0.6318407960199005,0.0821917808219178,0.14433437768890106,0.24734741795245596,0.6164383561643836,weighted,73,3
0.2360873287671233,0.46165805720584785,0.13300664630625403,0.38308457711442784,0.1917808219178082,0.3646032801435857,0.0731551315528356,0.3835616438356164,COMPAS,80,3
0.14137414383561642,0.20016371694746676,0.3083334501874973,0.6318407960199005,0.1232876712328767,0.043135895816727055,0.19630096312242704,0.6232876712328768,weighted,80,3
0.18338651775029913,0.3045599020733271,0.003987089085341622,0.31840796019900497,0.19565217391304346,0.32516531376684066,0.035217861726422606,0.31521739130434784,COMPAS,20,4
0.23005584363781406,0.1501115423591795,0.14315050409460572,0.5920398009950248,0.2065217391304348,0.09404033400857859,0.11570317190728693,0.5706521739130435,weighted,20,4
0.18338651775029913,0.3045599020733271,0.003987089085341622,0.31840796019900497,0.19565217391304346,0.32516531376684066,0.035217861726422606,0.31521739130434784,COMPAS,27,4
0.23005584363781406,0.1501115423591795,0.14315050409460572,0.5920398009950248,0.28260869565217395,0.09736166153047221,0.00973092936601097,0.6086956521739131,weighted,27,4
0.24551256481850825,0.4208160408739466,0.02556504428521844,0.30845771144278605,0.25,0.42517708970690055,0.08892713417681952,0.30978260869565216,COMPAS,33,4
0.29327881930594335,0.16967825076804455,0.022657140068246706,0.6318407960199005,0.25,0.1301264364971561,0.16185873954271512,0.6032608695652174,weighted,33,4
0.24551256481850825,0.4208160408739466,0.02556504428521844,0.30845771144278605,0.25,0.42517708970690055,0.08892713417681952,0.30978260869565216,COMPAS,40,4
0.33476266453928993,0.16088882438623614,0.08494298173366205,0.6218905472636815,0.3260869565217391,0.12177262901241431,0.12316549318137732,0.6086956521739131,weighted,40,4
0.27502991623454326,0.47869534169196937,0.025634690541689542,0.32338308457711445,0.2608695652173913,0.43978500136779697,0.08511603047810756,0.32608695652173914,COMPAS,47,4
0.33476266453928993,0.16088882438623614,0.08494298173366205,0.6218905472636815,0.3804347826086957,0.043521476684021954,0.0778482419270739,0.625,weighted,47,4
0.27502991623454326,0.47869534169196937,0.025634690541689542,0.32338308457711445,0.2608695652173913,0.43978500136779697,0.08511603047810756,0.32608695652173914,COMPAS,53,4
0.3888113282808137,0.0517460804242697,0.02908698273263649,0.6268656716417911,0.3804347826086957,0.043521476684021954,0.0778482419270739,0.625,weighted,53,4
0.35211408057439175,0.6467869757714191,0.03843531979746251,0.36318407960199006,0.3369565217391305,0.6039386494788561,0.0879673264634454,0.3641304347826087,COMPAS,60,4
0.31172716394096533,0.040036770713447134,0.012991339208762387,0.6666666666666666,0.3043478260869566,0.06547497382280054,0.07520548345623512,0.6630434782608695,weighted,60,4
0.2980654168328679,0.5332145516579379,0.09662549402676646,0.3681592039800995,0.28260869565217395,0.49355219023683183,0.1461276049183573,0.3804347826086957,COMPAS,67,4
0.31172716394096533,0.040036770713447134,0.012991339208762387,0.6666666666666666,0.3043478260869566,0.06547497382280054,0.07520548345623512,0.6630434782608695,weighted,67,4
0.29327881930594335,0.5228281925648185,0.058150898513599336,0.3681592039800995,0.28260869565217395,0.49355219023683183,0.1461276049183573,0.3804347826086957,COMPAS,73,4
0.27303550059832465,0.1737811983250871,0.003590145445770909,0.6865671641791045,0.2826086956521739,0.21411487195542844,0.07229948258593757,0.6847826086956522,weighted,73,4
0.29327881930594335,0.5228281925648185,0.058150898513599336,0.3681592039800995,0.28260869565217395,0.5022154850182915,0.13258101407978162,0.391304347826087,COMPAS,80,4
0.27303550059832465,0.1737811983250871,0.003590145445770909,0.6865671641791045,0.2826086956521739,0.21411487195542844,0.07229948258593757,0.6847826086956522,weighted,80,4
0.16753246753246753,0.2765463113212596,0.13362413731882322,0.42786069651741293,0.1648351648351648,0.2743788722340614,0.07797207151269053,0.42857142857142855,COMPAS,20,5
0.15224775224775222,0.041170142348558814,0.012824914281896332,0.6119402985074627,0.1648351648351648,0.06775361846019778,0.029131669007677413,0.6263736263736264,weighted,20,5
0.16753246753246753,0.2765463113212596,0.13362413731882322,0.42786069651741293,0.1648351648351648,0.2743788722340614,0.07797207151269053,0.42857142857142855,COMPAS,27,5
0.2302697302697303,0.03136260553849202,0.08663512032369824,0.6368159203980099,0.25274725274725274,0.05215665580957041,0.11826338418415,0.6483516483516484,weighted,27,5
0.18311688311688312,0.30472997614548364,0.14947826402941133,0.39303482587064675,0.18681318681318682,0.3175810793681574,0.11525794531073419,0.3956043956043956,COMPAS,33,5
0.2753246753246753,0.028697926049853772,0.009580559166477515,0.6567164179104478,0.2857142857142857,0.0002242905559858288,0.04487180707593566,0.6538461538461539,weighted,33,5
0.18311688311688312,0.30472997614548364,0.14947826402941133,0.39303482587064675,0.18681318681318682,0.3175810793681574,0.11525794531073419,0.3956043956043956,COMPAS,40,5
0.22907092907092907,0.025109948327742215,0.10137476433898035,0.6716417910447762,0.2417582417582418,0.010835059136216907,0.06771809080304186,0.6648351648351648,weighted,40,5
0.138061938061938,0.2346219231326908,0.1757991481997751,0.39303482587064675,0.1428571428571428,0.251173212669882,0.14199892511745,0.3956043956043956,COMPAS,47,5
0.3017982017982018,0.056225472517511366,0.052370187596975704,0.681592039800995,0.32967032967032966,0.03119392548956207,0.011007335200283352,0.6758241758241759,weighted,47,5
